#1 : frequency[Hz] = 1.00000e+09
  No.  No.     X[m]        Y[m]        Z[m]      E[V/m]     Ex[V/m]   Ex[deg]   Ey[V/m]   Ey[deg]   Ez[V/m]   Ez[deg]
   23   28   8.000e-02   1.300e-01   2.500e-01  3.311e-01  3.288e-01  110.323  3.540e-03 -123.302  3.881e-02   34.128
   23   29   8.000e-02   1.400e-01   2.500e-01  3.354e-01  3.331e-01  110.277  3.023e-03 -157.917  3.901e-02   34.179
   23   30   8.000e-02   1.500e-01   2.500e-01  3.369e-01  3.346e-01  109.680  3.679e-03  143.130  3.931e-02   34.027
   24    0   9.000e-02  -1.500e-01   2.500e-01  7.558e-01  7.553e-01  116.627  1.489e-03  175.448  2.825e-02 -137.561
   24    1   9.000e-02  -1.400e-01   2.500e-01  7.397e-01  7.391e-01  116.342  4.727e-03 -167.508  2.927e-02 -135.002
   24    2   9.000e-02  -1.300e-01   2.500e-01  7.256e-01  7.250e-01  115.798  1.166e-02 -149.116  2.852e-02 -144.359
   24    3   9.000e-02  -1.200e-01   2.500e-01  6.452e-01  6.432e-01  116.436  3.444e-02 -112.145  3.691e-02 -119.457
   24    4   9.000e-02  -1.100e-01   2.500e-01  5.850e-01  5.759e-01  115.392  1.008e-01  -68.345  1.795e-02  -61.532
   24    5   9.000e-02  -1.000e-01   2.500e-01  3.602e-01  3.421e-01  121.696  1.123e-01  -52.927  1.004e-02   47.993
   24    6   9.000e-02  -9.000e-02   2.500e-01  2.880e-01  2.861e-01  131.061  2.807e-02  -37.839  1.606e-02   96.980
   24    7   9.000e-02  -8.000e-02   2.500e-01  2.738e-01  2.730e-01  130.666  9.685e-03  122.300  1.828e-02  124.696
   24    8   9.000e-02  -7.000e-02   2.500e-01  2.642e-01  2.633e-01  129.021  8.690e-03  144.420  1.977e-02  139.604
   24    9   9.000e-02  -6.000e-02   2.500e-01  2.552e-01  2.543e-01  127.004  9.630e-03  137.618  1.859e-02  145.190
   24   10   9.000e-02  -5.000e-02   2.500e-01  2.435e-01  2.426e-01  125.947  1.093e-02  112.374  1.840e-02  155.674
   24   11   9.000e-02  -4.000e-02   2.500e-01  2.300e-01  2.289e-01  126.093  1.358e-02   73.301  1.877e-02  159.144
   24   12   9.000e-02  -3.000e-02   2.500e-01  2.187e-01  2.172e-01  130.455  1.700e-02   19.458  1.864e-02  164.972
   24   13   9.000e-02  -2.000e-02   2.500e-01  2.356e-01  2.342e-01  136.003  1.725e-02  -41.104  1.923e-02  169.210
   24   14   9.000e-02  -1.000e-02   2.500e-01  2.612e-01  2.601e-01  133.759  1.379e-02 -107.628  1.945e-02  169.969
   24   15   9.000e-02   0.000e+00   2.500e-01  2.623e-01  2.615e-01  129.329  9.263e-03 -172.337  1.852e-02  169.664
   24   16   9.000e-02   1.000e-02   2.500e-01  2.549e-01  2.542e-01  127.945  5.887e-03  145.102  1.757e-02  173.591
   24   17   9.000e-02   2.000e-02   2.500e-01  2.508e-01  2.501e-01  126.980  5.421e-03  129.042  1.745e-02  178.922
   24   18   9.000e-02   3.000e-02   2.500e-01  2.435e-01  2.428e-01  126.483  6.128e-03   96.311  1.739e-02 -175.900
   24   19   9.000e-02   4.000e-02   2.500e-01  2.373e-01  2.366e-01  127.272  6.104e-03   50.052  1.735e-02 -171.169
   24   20   9.000e-02   5.000e-02   2.500e-01  2.366e-01  2.359e-01  129.146  6.985e-03   -6.858  1.782e-02 -165.978
   24   21   9.000e-02   6.000e-02   2.500e-01  2.468e-01  2.460e-01  130.657  7.356e-03  -66.144  1.894e-02 -162.476
   24   22   9.000e-02   7.000e-02   2.500e-01  2.571e-01  2.563e-01  128.901  6.492e-03 -131.495  1.957e-02 -159.123
   24   23   9.000e-02   8.000e-02   2.500e-01  2.550e-01  2.542e-01  126.707  4.694e-03  166.822  2.007e-02 -154.945
   24   24   9.000e-02   9.000e-02   2.500e-01  2.506e-01  2.497e-01  126.234  3.371e-03  127.883  2.083e-02 -151.861
   24   25   9.000e-02   1.000e-01   2.500e-01  2.482e-01  2.472e-01  125.732  3.042e-03  112.524  2.156e-02 -148.246
   24   26   9.000e-02   1.100e-01   2.500e-01  2.445e-01  2.434e-01  125.715  2.871e-03   76.326  2.272e-02 -145.357
   24   27   9.000e-02   1.200e-01   2.500e-01  2.430e-01  2.418e-01  126.434  2.591e-03   13.854  2.373e-02 -143.462
   24   28   9.000e-02   1.300e-01   2.500e-01  2.460e-01  2.448e-01  127.216  3.692e-03  -33.253  2.436e-02 -143.165
   24   29   9.000e-02   1.400e-01   2.500e-01  2.520e-01  2.507e-01  127.714  2.852e-03  -78.557  2.470e-02 -143.380
   24   30   9.000e-02   1.500e-01   2.500e-01  2.561e-01  2.549e-01  126.867  4.887e-03 -153.229  2.479e-02 -143.349
   25    0   1.000e-01  -1.500e-01   2.500e-01  7.747e-01  7.739e-01  120.467  1.122e-03 -154.326  3.433e-02   27.279
   25    1   1.000e-01  -1.400e-01   2.500e-01  7.582e-01  7.574e-01  120.229  3.181e-03  172.400  3.366e-02   24.549
   25    2   1.000e-01  -1.300e-01   2.500e-01  7.408e-01  7.400e-01  119.491  5.145e-03  176.568  3.427e-02   32.843
   25    3   1.000e-01  -1.200e-01   2.500e-01  6.636e-01  6.629e-01  119.515  8.037e-03  170.639  2.840e-02   20.713
   25    4   1.000e-01  -1.100e-01   2.500e-01  6.153e-01  6.145e-01  120.467  9.083e-03  176.290  3.125e-02   39.120
   25    5   1.000e-01  -1.000e-01   2.500e-01  3.588e-01  3.585e-01  136.276  1.442e-02 -168.938  8.217e-03   84.459
   25    6   1.000e-01  -9.000e-02   2.500e-01  3.913e-01  3.910e-01  147.445  1.151e-02 -169.515  1.059e-02  140.869
   25    7   1.000e-01  -8.000e-02   2.500e-01  3.726e-01  3.724e-01  147.102  1.114e-03 -176.578  1.220e-02  147.772
   25    8   1.000e-01  -7.000e-02   2.500e-01  3.529e-01  3.526e-01  145.565  6.384e-04    7.906  1.397e-02  149.100
   25    9   1.000e-01  -6.000e-02   2.500e-01  3.344e-01  3.341e-01  143.641  7.037e-04  -28.242  1.428e-02  147.768
   25   10   1.000e-01  -5.000e-02   2.500e-01  3.130e-01  3.127e-01  143.042  4.027e-04  -89.959  1.473e-02  151.429
   25   11   1.000e-01  -4.000e-02   2.500e-01  2.906e-01  2.901e-01  144.476  3.567e-04  143.264  1.634e-02  150.960
   25   12   1.000e-01  -3.000e-02   2.500e-01  2.814e-01  2.809e-01  151.059  6.885e-04   82.212  1.686e-02  145.919
   25   13   1.000e-01  -2.000e-02   2.500e-01  3.189e-01  3.185e-01  155.717  8.879e-04   46.432  1.593e-02  143.444
   25   14   1.000e-01  -1.000e-02   2.500e-01  3.545e-01  3.542e-01  151.002  8.575e-04    5.805  1.555e-02  145.473
   25   15   1.000e-01   0.000e+00   2.500e-01  3.483e-01  3.479e-01  145.664  6.624e-04  -51.878  1.596e-02  145.743
   25   16   1.000e-01   1.000e-02   2.500e-01  3.341e-01  3.337e-01  144.384  4.793e-04 -114.693  1.596e-02  145.615
   25   17   1.000e-01   2.000e-02   2.500e-01  3.255e-01  3.251e-01  143.417  3.682e-04 -145.178  1.639e-02  146.442
   25   18   1.000e-01   3.000e-02   2.500e-01  3.125e-01  3.120e-01  143.389  3.770e-04 -147.240  1.692e-02  144.612
   25   19   1.000e-01   4.000e-02   2.500e-01  3.044e-01  3.040e-01  145.000  3.359e-04 -170.929  1.656e-02  141.791
   25   20   1.000e-01   5.000e-02   2.500e-01  3.078e-01  3.074e-01  147.294  1.961e-04  174.170  1.573e-02  141.090
   25   21   1.000e-01   6.000e-02   2.500e-01  3.267e-01  3.263e-01  148.196  7.031e-05   75.303  1.520e-02  141.968
   25   22   1.000e-01   7.000e-02   2.500e-01  3.401e-01  3.398e-01  145.305  3.515e-04  -19.860  1.494e-02  142.557
   25   23   1.000e-01   8.000e-02   2.500e-01  3.330e-01  3.326e-01  142.714  5.946e-04  -74.513  1.479e-02  143.254
   25   24   1.000e-01   9.000e-02   2.500e-01  3.248e-01  3.244e-01  142.458  4.550e-04 -125.903  1.497e-02  143.854
   25   25   1.000e-01   1.000e-01   2.500e-01  3.203e-01  3.200e-01  141.962  1.843e-04 -167.163  1.531e-02  143.282
   25   26   1.000e-01   1.100e-01   2.500e-01  3.141e-01  3.137e-01  142.174  1.556e-04 -147.088  1.541e-02  142.061
   25   27   1.000e-01   1.200e-01   2.500e-01  3.131e-01  3.127e-01  143.195  2.794e-04  152.983  1.532e-02  141.587
   25   28   1.000e-01   1.300e-01   2.500e-01  3.197e-01  3.194e-01  143.836  3.110e-04  115.090  1.526e-02  141.828
   25   29   1.000e-01   1.400e-01   2.500e-01  3.300e-01  3.296e-01  143.928  2.307e-04   80.683  1.521e-02  142.347
   25   30   1.000e-01   1.500e-01   2.500e-01  3.343e-01  3.339e-01  142.608  2.766e-04   55.612  1.527e-02  142.998
   26    0   1.100e-01  -1.500e-01   2.500e-01  7.965e-01  7.947e-01  125.688  2.387e-03 -127.548  5.381e-02 -136.520
   26    1   1.100e-01  -1.400e-01   2.500e-01  7.795e-01  7.776e-01  125.486  3.736e-03  172.737  5.437e-02 -135.566
   26    2   1.100e-01  -1.300e-01   2.500e-01  7.641e-01  7.625e-01  124.716  6.685e-03  132.667  4.910e-02 -140.044
   26    3   1.100e-01  -1.200e-01   2.500e-01  6.826e-01  6.798e-01  125.543  3.517e-02  114.689  5.090e-02 -137.256
   26    4   1.100e-01  -1.100e-01   2.500e-01  6.322e-01  6.179e-01  124.929  1.283e-01  141.222  3.775e-02 -138.011
   26    5   1.100e-01  -1.000e-01   2.500e-01  4.010e-01  3.716e-01  135.191  1.477e-01  153.224  2.935e-02 -128.741
   26    6   1.100e-01  -9.000e-02   2.500e-01  2.994e-01  2.955e-01  140.961  4.103e-02  167.999  2.613e-02 -116.490
   26    7   1.100e-01  -8.000e-02   2.500e-01  2.773e-01  2.763e-01  139.852  1.202e-02  -43.252  1.931e-02  -99.820
   26    8   1.100e-01  -7.000e-02   2.500e-01  2.654e-01  2.648e-01  138.116  1.055e-02  -28.512  1.355e-02  -98.510
   26    9   1.100e-01  -6.000e-02   2.500e-01  2.552e-01  2.548e-01  136.180  1.060e-02  -42.184  9.816e-03 -101.249
   26   10   1.100e-01  -5.000e-02   2.500e-01  2.423e-01  2.419e-01  135.308  1.135e-02  -70.496  6.834e-03 -113.238
   26   11   1.100e-01  -4.000e-02   2.500e-01  2.275e-01  2.270e-01  135.966  1.322e-02 -109.572  3.606e-03 -141.309
   26   12   1.100e-01  -3.000e-02   2.500e-01  2.184e-01  2.178e-01  141.124  1.622e-02 -164.757  1.359e-03   94.833
   26   13   1.100e-01  -2.000e-02   2.500e-01  2.399e-01  2.393e-01  145.928  1.713e-02  130.513  3.293e-03   24.578
   26   14   1.100e-01  -1.000e-02   2.500e-01  2.640e-01  2.635e-01  142.491  1.499e-02   61.317  2.700e-03   -3.063
   26   15   1.100e-01   0.000e+00   2.500e-01  2.605e-01  2.603e-01  138.046  1.051e-02   -4.580  1.108e-03   31.677
   26   16   1.100e-01   1.000e-02   2.500e-01  2.521e-01  2.521e-01  137.183  6.042e-03  -47.629  1.982e-03   72.539
   26   17   1.100e-01   2.000e-02   2.500e-01  2.480e-01  2.480e-01  136.280  5.508e-03  -58.114  3.408e-03   97.849
   26   18   1.100e-01   3.000e-02   2.500e-01  2.396e-01  2.394e-01  136.122  7.232e-03  -93.085  6.481e-03   97.605
   26   19   1.100e-01   4.000e-02   2.500e-01  2.344e-01  2.341e-01  137.510  7.589e-03 -140.374  8.378e-03   87.664
   26   20   1.100e-01   5.000e-02   2.500e-01  2.362e-01  2.358e-01  139.431  8.537e-03  171.102  9.246e-03   81.302
   26   21   1.100e-01   6.000e-02   2.500e-01  2.477e-01  2.474e-01  140.601  8.372e-03  116.477  1.005e-02   76.761
   26   22   1.100e-01   7.000e-02   2.500e-01  2.574e-01  2.571e-01  138.396  7.048e-03   45.947  1.070e-02   76.502
   26   23   1.100e-01   8.000e-02   2.500e-01  2.533e-01  2.529e-01  136.225  5.556e-03  -30.503  1.166e-02   80.572
   26   24   1.100e-01   9.000e-02   2.500e-01  2.483e-01  2.480e-01  136.204  3.798e-03  -76.057  1.317e-02   83.178
   26   25   1.100e-01   1.000e-01   2.500e-01  2.466e-01  2.462e-01  135.749  2.958e-03  -76.682  1.504e-02   85.427
   26   26   1.100e-01   1.100e-01   2.500e-01  2.426e-01  2.420e-01  135.853  3.582e-03 -108.200  1.725e-02   84.644
   26   27   1.100e-01   1.200e-01   2.500e-01  2.419e-01  2.412e-01  136.755  3.552e-03 -177.307  1.872e-02   82.874
   26   28   1.100e-01   1.300e-01   2.500e-01  2.463e-01  2.455e-01  137.282  4.699e-03  138.942  1.910e-02   81.443
   26   29   1.100e-01   1.400e-01   2.500e-01  2.525e-01  2.517e-01  137.494  3.505e-03   96.999  1.911e-02   80.359
   26   30   1.100e-01   1.500e-01   2.500e-01  2.561e-01  2.554e-01  136.420  5.648e-03   31.664  1.890e-02   80.797
   27    0   1.200e-01  -1.500e-01   2.500e-01  6.827e-01  6.649e-01  139.922  4.112e-03  -58.547  1.548e-01  -53.098
   27    1   1.200e-01  -1.400e-01   2.500e-01  6.632e-01  6.447e-01  139.868  3.878e-03  168.279  1.555e-01  -54.836
   27    2   1.200e-01  -1.300e-01   2.500e-01  6.551e-01  6.366e-01  138.386  9.836e-03 -171.681  1.546e-01  -54.687
   27    3   1.200e-01  -1.200e-01   2.500e-01  5.901e-01  5.698e-01  142.380  4.720e-03  163.495  1.534e-01  -58.502
   27    4   1.200e-01  -1.100e-01   2.500e-01  5.131e-01  4.899e-01  141.380  3.474e-02  101.776  1.487e-01  -62.239
   27    5   1.200e-01  -1.000e-01   2.500e-01  3.809e-01  3.434e-01  149.138  5.011e-02  110.363  1.569e-01  -69.800
   27    6   1.200e-01  -9.000e-02   2.500e-01  2.810e-01  2.251e-01  156.877  2.077e-02  123.421  1.669e-01  -76.293
   27    7   1.200e-01  -8.000e-02   2.500e-01  2.664e-01  2.036e-01  159.652  6.558e-03 -161.317  1.717e-01  -77.995
   27    8   1.200e-01  -7.000e-02   2.500e-01  2.604e-01  1.938e-01  160.177  8.297e-03 -143.414  1.737e-01  -78.428
   27    9   1.200e-01  -6.000e-02   2.500e-01  2.538e-01  1.829e-01  160.903  9.950e-03 -152.509  1.757e-01  -78.500
   27   10   1.200e-01  -5.000e-02   2.500e-01  2.487e-01  1.766e-01  163.716  1.141e-02 -178.373  1.747e-01  -79.079
   27   11   1.200e-01  -4.000e-02   2.500e-01  2.461e-01  1.752e-01  167.063  1.178e-02  146.356  1.724e-01  -77.957
   27   12   1.200e-01  -3.000e-02   2.500e-01  2.562e-01  1.860e-01  171.172  1.248e-02  102.750  1.757e-01  -76.688
   27   13   1.200e-01  -2.000e-02   2.500e-01  2.763e-01  2.089e-01  168.917  1.345e-02   50.916  1.803e-01  -76.909
   27   14   1.200e-01  -1.000e-02   2.500e-01  2.766e-01  2.077e-01  161.895  1.285e-02   -5.575  1.823e-01  -78.253
   27   15   1.200e-01   0.000e+00   2.500e-01  2.601e-01  1.885e-01  160.996  9.961e-03  -63.740  1.790e-01  -79.122
   27   16   1.200e-01   1.000e-02   2.500e-01  2.570e-01  1.864e-01  163.933  6.165e-03 -115.918  1.768e-01  -78.461
   27   17   1.200e-01   2.000e-02   2.500e-01  2.567e-01  1.856e-01  163.501  4.020e-03 -145.757  1.773e-01  -78.156
   27   18   1.200e-01   3.000e-02   2.500e-01  2.530e-01  1.806e-01  165.441  4.905e-03 -169.561  1.771e-01  -77.977
   27   19   1.200e-01   4.000e-02   2.500e-01  2.572e-01  1.853e-01  167.797  6.495e-03  147.940  1.782e-01  -77.770
   27   20   1.200e-01   5.000e-02   2.500e-01  2.638e-01  1.931e-01  167.742  7.369e-03  104.276  1.796e-01  -78.088
   27   21   1.200e-01   6.000e-02   2.500e-01  2.700e-01  2.010e-01  165.936  6.568e-03   57.722  1.802e-01  -78.499
   27   22   1.200e-01   7.000e-02   2.500e-01  2.679e-01  1.981e-01  162.603  4.767e-03   -5.765  1.802e-01  -78.957
   27   23   1.200e-01   8.000e-02   2.500e-01  2.600e-01  1.882e-01  162.714  4.213e-03  -82.408  1.794e-01  -79.172
   27   24   1.200e-01   9.000e-02   2.500e-01  2.596e-01  1.882e-01  164.726  3.450e-03 -130.363  1.787e-01  -78.969
   27   25   1.200e-01   1.000e-01   2.500e-01  2.597e-01  1.884e-01  164.383  2.141e-03 -143.940  1.788e-01  -78.666
   27   26   1.200e-01   1.100e-01   2.500e-01  2.585e-01  1.861e-01  165.396  1.895e-03 -157.740  1.794e-01  -78.414
   27   27   1.200e-01   1.200e-01   2.500e-01  2.612e-01  1.893e-01  166.377  2.042e-03  124.357  1.800e-01  -78.409
   27   28   1.200e-01   1.300e-01   2.500e-01  2.642e-01  1.931e-01  165.301  3.247e-03   70.573  1.802e-01  -78.479
   27   29   1.200e-01   1.400e-01   2.500e-01  2.661e-01  1.954e-01  164.175  2.829e-03   26.804  1.807e-01  -78.510
   27   30   1.200e-01   1.500e-01   2.500e-01  2.650e-01  1.938e-01  162.891  3.472e-03  -31.432  1.807e-01  -78.749
   28    0   1.300e-01  -1.500e-01   2.500e-01  5.292e-01  4.427e-01  145.139  6.580e-03  -76.247  2.898e-01   81.977
   28    1   1.300e-01  -1.400e-01   2.500e-01  5.069e-01  4.187e-01  145.426  5.806e-03   90.069  2.856e-01   81.923
   28    2   1.300e-01  -1.300e-01   2.500e-01  5.029e-01  4.125e-01  140.966  1.868e-02  126.972  2.871e-01   79.692
   28    3   1.300e-01  -1.200e-01   2.500e-01  4.842e-01  3.844e-01  146.843  2.527e-02  154.051  2.933e-01   77.945
   28    4   1.300e-01  -1.100e-01   2.500e-01  4.547e-01  3.261e-01  148.110  1.933e-02  150.164  3.163e-01   76.952
   28    5   1.300e-01  -1.000e-01   2.500e-01  4.295e-01  2.744e-01  155.248  1.663e-02  123.094  3.301e-01   77.761
   28    6   1.300e-01  -9.000e-02   2.500e-01  4.146e-01  2.309e-01  164.222  1.384e-02  131.834  3.441e-01   79.037
   28    7   1.300e-01  -8.000e-02   2.500e-01  4.118e-01  2.135e-01  169.246  1.167e-02  137.929  3.519e-01   78.437
   28    8   1.300e-01  -7.000e-02   2.500e-01  4.055e-01  2.007e-01  171.381  9.506e-03  132.447  3.522e-01   77.821
   28    9   1.300e-01  -6.000e-02   2.500e-01  3.961e-01  1.869e-01  175.010  8.930e-03  125.314  3.491e-01   77.503
   28   10   1.300e-01  -5.000e-02   2.500e-01  3.944e-01  1.867e-01 -179.661  9.631e-03  102.791  3.473e-01   77.847
   28   11   1.300e-01  -4.000e-02   2.500e-01  3.979e-01  1.943e-01 -175.640  9.952e-03   64.696  3.471e-01   77.713
   28   12   1.300e-01  -3.000e-02   2.500e-01  4.067e-01  2.177e-01 -173.746  1.035e-02   16.534  3.434e-01   77.967
   28   13   1.300e-01  -2.000e-02   2.500e-01  4.204e-01  2.413e-01  179.614  1.036e-02  -37.101  3.441e-01   78.703
   28   14   1.300e-01  -1.000e-02   2.500e-01  4.117e-01  2.223e-01  171.407  9.281e-03  -95.789  3.465e-01   78.980
   28   15   1.300e-01   0.000e+00   2.500e-01  4.003e-01  1.945e-01  174.320  7.503e-03 -158.363  3.498e-01   78.981
   28   16   1.300e-01   1.000e-02   2.500e-01  4.046e-01  2.010e-01  178.493  5.767e-03  144.396  3.511e-01   78.374
   28   17   1.300e-01   2.000e-02   2.500e-01  4.015e-01  1.993e-01  177.503  4.248e-03  104.998  3.485e-01   78.070
   28   18   1.300e-01   3.000e-02   2.500e-01  3.987e-01  1.962e-01 -178.995  3.829e-03   84.093  3.470e-01   78.113
   28   19   1.300e-01   4.000e-02   2.500e-01  4.046e-01  2.094e-01 -177.156  4.448e-03   54.347  3.462e-01   78.292
   28   20   1.300e-01   5.000e-02   2.500e-01  4.109e-01  2.196e-01 -179.255  5.224e-03   10.604  3.473e-01   78.578
   28   21   1.300e-01   6.000e-02   2.500e-01  4.147e-01  2.240e-01  177.212  5.288e-03  -43.118  3.490e-01   78.550
   28   22   1.300e-01   7.000e-02   2.500e-01  4.092e-01  2.124e-01  173.808  4.916e-03 -105.708  3.498e-01   78.574
   28   23   1.300e-01   8.000e-02   2.500e-01  4.040e-01  1.997e-01  175.886  4.294e-03 -163.955  3.511e-01   78.506
   28   24   1.300e-01   9.000e-02   2.500e-01  4.065e-01  2.049e-01  178.391  2.922e-03  157.169  3.511e-01   78.194
   28   25   1.300e-01   1.000e-01   2.500e-01  4.047e-01  2.045e-01  177.678  1.493e-03  150.169  3.493e-01   78.107
   28   26   1.300e-01   1.100e-01   2.500e-01  4.030e-01  2.030e-01  179.376  7.335e-04  146.114  3.481e-01   78.188
   28   27   1.300e-01   1.200e-01   2.500e-01  4.061e-01  2.097e-01 -179.969  1.009e-03   -1.736  3.478e-01   78.356
   28   28   1.300e-01   1.300e-01   2.500e-01  4.078e-01  2.121e-01  177.821  2.587e-03  -29.769  3.483e-01   78.496
   28   29   1.300e-01   1.400e-01   2.500e-01  4.079e-01  2.114e-01  176.147  2.523e-03  -64.708  3.488e-01   78.458
   28   30   1.300e-01   1.500e-01   2.500e-01  4.053e-01  2.062e-01  175.267  3.146e-03 -119.741  3.490e-01   78.518
   29    0   1.400e-01  -1.500e-01   2.500e-01  4.295e-01  3.404e-01  123.997  1.743e-02  177.366  2.612e-01 -127.732
   29    1   1.400e-01  -1.400e-01   2.500e-01  4.160e-01  3.210e-01  124.439  1.364e-02 -129.460  2.643e-01 -128.960
   29    2   1.400e-01  -1.300e-01   2.500e-01  4.179e-01  3.159e-01  118.722  7.623e-03 -131.398  2.735e-01 -129.230
   29    3   1.400e-01  -1.200e-01   2.500e-01  4.223e-01  3.056e-01  121.521  1.445e-02  153.259  2.912e-01 -128.294
   29    4   1.400e-01  -1.100e-01   2.500e-01  4.041e-01  2.775e-01  121.390  2.031e-02  156.787  2.930e-01 -126.082
   29    5   1.400e-01  -1.000e-01   2.500e-01  3.904e-01  2.516e-01  122.450  1.760e-02  157.312  2.980e-01 -123.851
   29    6   1.400e-01  -9.000e-02   2.500e-01  3.774e-01  2.288e-01  124.259  1.550e-02  158.207  2.998e-01 -123.073
   29    7   1.400e-01  -8.000e-02   2.500e-01  3.741e-01  2.158e-01  125.490  1.359e-02  157.889  3.053e-01 -121.877
   29    8   1.400e-01  -7.000e-02   2.500e-01  3.750e-01  2.054e-01  125.510  1.331e-02  155.927  3.135e-01 -122.308
   29    9   1.400e-01  -6.000e-02   2.500e-01  3.706e-01  1.925e-01  126.666  1.425e-02  138.881  3.164e-01 -123.251
   29   10   1.400e-01  -5.000e-02   2.500e-01  3.669e-01  1.873e-01  129.945  1.386e-02  108.972  3.151e-01 -124.193
   29   11   1.400e-01  -4.000e-02   2.500e-01  3.642e-01  1.870e-01  132.990  1.229e-02   70.515  3.123e-01 -124.286
   29   12   1.400e-01  -3.000e-02   2.500e-01  3.698e-01  1.980e-01  136.763  1.043e-02   22.162  3.122e-01 -124.642
   29   13   1.400e-01  -2.000e-02   2.500e-01  3.775e-01  2.213e-01  134.507  7.322e-03  -33.996  3.058e-01 -124.867
   29   14   1.400e-01  -1.000e-02   2.500e-01  3.740e-01  2.191e-01  127.641  3.079e-03 -102.314  3.030e-01 -123.508
   29   15   1.400e-01   0.000e+00   2.500e-01  3.661e-01  1.990e-01  127.329  1.094e-03   75.122  3.073e-01 -122.831
   29   16   1.400e-01   1.000e-02   2.500e-01  3.695e-01  1.996e-01  130.303  2.398e-03  -34.392  3.109e-01 -122.899
   29   17   1.400e-01   2.000e-02   2.500e-01  3.714e-01  1.989e-01  129.107  2.938e-03 -125.055  3.137e-01 -123.390
   29   18   1.400e-01   3.000e-02   2.500e-01  3.676e-01  1.917e-01  131.237  3.511e-03  153.638  3.137e-01 -123.974
